,parcelid,logerror,transactiondate,class
72076,11720798,0.001,2016-08-31,lowerror
72077,17130402,0.8717,2016-08-31,higherror
72078,11982989,0.0169,2016-08-31,lowerror
72079,12718236,0.001,2016-08-31,lowerror
72080,14493192,0.0344,2016-08-31,lowerror
72081,10834288,-0.0222,2016-08-31,lowerror
72082,11867445,0.0266,2016-08-31,lowerror
72083,14643687,-0.0263,2016-08-31,lowerror
72084,11750816,-0.001,2016-08-31,lowerror
72085,11567639,-0.044000000000000004,2016-08-31,lowerror
72086,11561299,0.2942,2016-08-31,higherror
72087,14643985,-0.0899,2016-08-31,higherror
72088,11955074,0.1467,2016-08-31,higherror
72089,11706984,0.0315,2016-08-31,lowerror
72090,13893131,-0.006999999999999999,2016-08-31,lowerror
72091,14292480,0.0497,2016-08-31,lowerror
72092,17119907,0.0488,2016-08-31,lowerror
72093,10786680,-0.0171,2016-08-31,lowerror
72094,12201650,-0.1031,2016-08-31,higherror
72095,12271610,0.0639,2016-08-31,lowerror
72096,12290530,0.0208,2016-08-31,lowerror
72097,12159004,1.043,2016-08-31,higherror
72098,10713552,0.1053,2016-08-31,higherror
72099,12582044,-0.046,2016-08-31,lowerror
72100,12680888,0.0276,2016-08-31,lowerror
72101,14676019,0.0695,2016-08-31,higherror
72102,14454645,0.01,2016-08-31,lowerror
72103,13015307,-0.003,2016-08-31,lowerror
72104,12663507,0.0373,2016-08-31,lowerror
72105,10727258,-0.064,2016-08-31,lowerror
72106,12486101,-0.0471,2016-08-31,lowerror
72107,12581531,0.0139,2016-08-31,lowerror
72108,11904098,-0.0111,2016-08-31,lowerror
72109,12720407,-0.0823,2016-08-31,higherror
72110,12787041,-0.0932,2016-08-31,higherror
72111,12173722,0.595,2016-08-31,higherror
72112,12587679,-0.1948,2016-08-31,higherror
72113,11291589,-0.0294,2016-08-31,lowerror
72114,11608858,-0.0608,2016-08-31,lowerror
72115,10867090,0.1133,2016-08-31,higherror
72116,12429814,-0.0387,2016-08-31,lowerror
72117,12665801,0.0266,2016-08-31,lowerror
72118,11344657,-0.004,2016-08-31,lowerror
72119,17196917,0.006999999999999999,2016-08-31,lowerror
72120,14259671,-0.0151,2016-08-31,lowerror
72121,12948359,-0.006,2016-08-31,lowerror
72122,11230556,-0.006999999999999999,2016-08-31,lowerror
72123,11913696,0.1044,2016-08-31,higherror
72124,10894200,-0.0481,2016-08-31,lowerror
72125,12893951,0.0227,2016-08-31,lowerror
72126,11646455,0.3379,2016-08-31,higherror
72127,14274942,0.1026,2016-08-31,higherror
72128,14637297,-0.0965,2016-08-31,higherror
72129,12000508,0.001,2016-08-31,lowerror
72130,11474660,0.008,2016-08-31,lowerror
72131,11762670,-0.1485,2016-08-31,higherror
72132,11980136,-0.005,2016-08-31,lowerror
72133,10865780,-0.0151,2016-08-31,lowerror
72134,11861117,0.2624,2016-08-31,higherror
72135,10763245,-0.0121,2016-08-31,lowerror
72136,12826430,-0.064,2016-08-31,lowerror
72137,11437601,-0.006,2016-08-31,lowerror
72138,12744454,0.1681,2016-08-31,higherror
72139,10916979,0.0296,2016-08-31,lowerror
72140,11009438,-0.0419,2016-08-31,lowerror
72141,11006511,-0.0222,2016-08-31,lowerror
72142,11947459,0.0257,2016-08-31,lowerror
72143,10964955,0.0208,2016-08-31,lowerror
72144,14678684,-0.0336,2016-08-31,lowerror
72145,11076834,0.0315,2016-08-31,lowerror
72146,14686665,-0.0161,2016-08-31,lowerror
72147,13072926,-0.005,2016-08-31,lowerror
72148,14306524,-0.0182,2016-08-31,lowerror
72149,14648377,-0.0263,2016-08-31,lowerror
72150,17097829,-0.0202,2016-08-31,lowerror
72151,14637373,0.0898,2016-08-31,higherror
72152,12109128,-0.0111,2016-08-31,lowerror
72153,11967528,0.0392,2016-08-31,lowerror
72154,14072476,0.0478,2016-08-31,lowerror
72155,11437158,-0.0356,2016-08-31,lowerror
72156,10825953,-0.0325,2016-08-31,lowerror
72157,10811597,0.0,2016-08-31,
72158,17062661,1.022,2016-08-31,higherror
72159,11612644,1.145,2016-08-31,higherror
72160,14721773,0.0227,2016-08-31,lowerror
72161,12690377,0.0198,2016-08-31,lowerror
72162,11645599,0.0649,2016-08-31,lowerror
72163,12745691,0.0383,2016-08-31,lowerror
72164,12180587,-0.4246,2016-08-31,higherror
72165,12665535,0.1222,2016-08-31,higherror
72166,14259621,0.0363,2016-08-31,lowerror
72167,12020006,0.1204,2016-08-31,higherror
72168,13838210,-0.0377,2016-08-31,lowerror
72169,12598393,0.1106,2016-08-31,higherror
72170,12666208,0.0178,2016-08-31,lowerror
72171,10895157,0.0334,2016-08-31,lowerror
72172,11450577,-0.1278,2016-08-31,higherror
72173,14736939,-0.0243,2016-08-31,lowerror
72174,13073265,0.0392,2016-08-31,lowerror
72175,17194759,0.0119,2016-08-31,lowerror
72176,11081462,-0.0305,2016-08-31,lowerror
72177,12506877,0.077,2016-08-31,higherror
72178,14416128,-0.0151,2016-08-31,lowerror
72179,14075210,0.0545,2016-08-31,lowerror
72180,11006288,0.003,2016-08-31,lowerror
72181,13093699,0.0469,2016-08-31,lowerror
72182,11946207,-0.002,2016-08-31,lowerror
72183,11895614,0.0373,2016-08-31,lowerror
72184,17128532,0.0129,2016-08-31,lowerror
72185,14599395,0.2029,2016-08-31,higherror
72186,17268498,0.18899999999999997,2016-08-31,higherror
72187,14248054,0.4472,2016-08-31,higherror
72188,17127204,-0.0101,2016-08-31,lowerror
72189,12686346,0.0871,2016-08-31,higherror
72190,14072660,-0.0151,2016-08-31,lowerror
72191,13034020,0.0218,2016-08-31,lowerror
72192,17138354,0.1053,2016-08-31,higherror
72193,11501926,0.0998,2016-08-31,higherror
72194,11439344,-0.1278,2016-08-31,higherror
72195,11966116,0.3343,2016-08-31,higherror
72196,12558639,-0.0356,2016-08-31,lowerror
72197,14071280,-0.0161,2016-08-31,lowerror
72198,17116629,0.0695,2016-08-31,higherror
72199,12545785,0.001,2016-08-31,lowerror
72200,12506557,0.0198,2016-08-31,lowerror
72201,14447284,0.006,2016-08-31,lowerror
72202,14349683,0.0649,2016-08-31,lowerror
72203,17138257,-0.0263,2016-08-31,lowerror
72204,11132601,-0.003,2016-08-31,lowerror
72205,10790933,-0.1043,2016-08-31,higherror
72206,11184038,0.0198,2016-08-31,lowerror
72207,12744934,-0.0243,2016-08-31,lowerror
72208,14610573,0.0334,2016-08-31,lowerror
72209,12179869,0.0488,2016-08-31,lowerror
72210,13908370,0.2608,2016-09-01,higherror
72211,10742522,0.0507,2016-09-01,lowerror
72212,12986494,0.002,2016-09-01,lowerror
72213,11673120,-0.002,2016-09-01,lowerror
72214,13063311,0.0129,2016-09-01,lowerror
72215,12330809,-0.0121,2016-09-01,lowerror
72216,11856855,-0.006999999999999999,2016-09-01,lowerror
72217,14618854,1.237,2016-09-01,higherror
72218,12748334,0.002,2016-09-01,lowerror
72219,17274277,-0.0151,2016-09-01,lowerror
72220,12801961,0.0402,2016-09-01,lowerror
72221,12755638,0.0723,2016-09-01,higherror
72222,14724496,0.008,2016-09-01,lowerror
72223,12619068,0.2616,2016-09-01,higherror
72224,11039533,0.0469,2016-09-01,lowerror
72225,12721156,0.0276,2016-09-01,lowerror
72226,12431908,0.0169,2016-09-01,lowerror
72227,11202579,-0.002,2016-09-01,lowerror
72228,11922383,0.0658,2016-09-01,lowerror
72229,12886954,0.0373,2016-09-01,lowerror
72230,11442946,0.001,2016-09-01,lowerror
72231,10780575,1.91,2016-09-01,higherror
72232,11277715,-0.0387,2016-09-01,lowerror
72233,14310126,0.0705,2016-09-01,higherror
72234,12862367,-0.006,2016-09-01,lowerror
72235,10942814,0.0862,2016-09-01,higherror
72236,12248629,-0.1256,2016-09-01,higherror
72237,10822373,-0.0192,2016-09-01,lowerror
72238,10794390,-0.0222,2016-09-01,lowerror
72239,12536948,0.0159,2016-09-01,lowerror
72240,12384595,-0.0545,2016-09-01,lowerror
72241,12704829,0.002,2016-09-01,lowerror
72242,10906329,0.0373,2016-09-01,lowerror
72243,12211808,-0.1381,2016-09-01,higherror
72244,14293415,-0.006,2016-09-01,lowerror
72245,11035298,-0.009000000000000001,2016-09-01,lowerror
72246,13949886,0.0,2016-09-01,
72247,14242143,0.0149,2016-09-01,lowerror
72248,12748557,-0.044000000000000004,2016-09-01,lowerror
72249,11908132,0.006,2016-09-01,lowerror
72250,17190593,-0.0315,2016-09-01,lowerror
72251,12501665,0.01,2016-09-01,lowerror
72252,17063212,0.4001,2016-09-01,higherror
72253,12615285,0.002,2016-09-01,lowerror
72254,11327450,0.4344,2016-09-01,higherror
72255,12156270,0.1258,2016-09-01,higherror
72256,12299430,-0.0492,2016-09-01,lowerror
72257,12568303,0.4849,2016-09-01,higherror
72258,14483067,0.0825,2016-09-01,higherror
72259,12378823,0.0535,2016-09-01,lowerror
72260,11889003,-0.0398,2016-09-01,lowerror
72261,12568507,0.0315,2016-09-01,lowerror
72262,11080902,2.762,2016-09-01,higherror
72263,14622809,-0.0121,2016-09-01,lowerror
72264,12525871,0.0334,2016-09-01,lowerror
72265,11430987,0.0469,2016-09-01,lowerror
72266,11042789,-0.1132,2016-09-01,higherror
72267,14622802,-0.0111,2016-09-01,lowerror
72268,11049489,-0.0954,2016-09-01,higherror
72269,17151959,-0.0555,2016-09-01,lowerror
72270,12879594,-0.2758,2016-09-01,higherror
72271,12893023,-0.0141,2016-09-01,lowerror
72272,12940753,0.0478,2016-09-01,lowerror
72273,12454627,0.0,2016-09-01,
72274,14354335,0.0305,2016-09-01,lowerror
72275,11991505,-0.0502,2016-09-01,lowerror
72276,14627866,-0.008,2016-09-01,lowerror
72277,11909524,-0.001,2016-09-01,lowerror
72278,11050960,-0.0305,2016-09-01,lowerror
72279,10767731,-0.0202,2016-09-01,lowerror
72280,12614445,0.5128,2016-09-01,higherror
72281,11759814,0.0383,2016-09-01,lowerror
72282,12545788,0.008,2016-09-01,lowerror
72283,11154745,-0.006,2016-09-01,lowerror
72284,13047245,0.0109,2016-09-01,lowerror
72285,17203701,0.0286,2016-09-01,lowerror
72286,17117444,0.0695,2016-09-01,higherror
72287,14380954,0.0411,2016-09-01,lowerror
72288,11987955,0.1169,2016-09-01,higherror
72289,12295415,0.0516,2016-09-01,lowerror
72290,14744786,0.0898,2016-09-01,higherror
72291,17133720,0.0535,2016-09-01,lowerror
72292,12380982,0.0383,2016-09-01,lowerror
72293,14428697,0.0564,2016-09-01,lowerror
72294,13018632,-0.0801,2016-09-01,higherror
72295,12888059,0.5283,2016-09-01,higherror
72296,17274944,0.0797,2016-09-01,higherror
72297,14069546,0.0733,2016-09-01,higherror
72298,12861058,0.0,2016-09-01,
72299,17138934,0.0573,2016-09-01,lowerror
72300,14377920,-0.0111,2016-09-01,lowerror
72301,11736296,-0.0131,2016-09-01,lowerror
72302,13093919,-0.0111,2016-09-01,lowerror
72303,11018713,0.1398,2016-09-01,higherror
72304,17156612,0.0325,2016-09-01,lowerror
72305,12085968,0.1169,2016-09-01,higherror
72306,14411847,-0.0141,2016-09-01,lowerror
72307,10905783,-0.008,2016-09-01,lowerror
72308,17194792,0.077,2016-09-01,higherror
72309,11492807,0.0149,2016-09-01,lowerror
72310,11297049,-0.0253,2016-09-01,lowerror
72311,12170842,-0.0202,2016-09-01,lowerror
72312,11464994,0.0,2016-09-01,
72313,11677760,0.0535,2016-09-01,lowerror
72314,11659598,0.0695,2016-09-01,higherror
72315,14716035,-0.0171,2016-09-01,lowerror
72316,10715207,0.0296,2016-09-01,lowerror
72317,11498674,-0.1543,2016-09-01,higherror
72318,10883945,-0.009000000000000001,2016-09-01,lowerror
72319,10727481,0.01,2016-09-01,lowerror
72320,12980391,0.0354,2016-09-01,lowerror
72321,12118517,-0.1132,2016-09-01,higherror
72322,14406754,0.0169,2016-09-01,lowerror
72323,10944335,-0.0111,2016-09-01,lowerror
72324,14622624,0.0119,2016-09-01,lowerror
72325,10906679,0.0383,2016-09-01,lowerror
72326,10794112,0.0208,2016-09-01,lowerror
72327,12605032,0.0169,2016-09-01,lowerror
72328,13995107,-0.0694,2016-09-01,higherror
72329,12334760,0.0592,2016-09-01,lowerror
72330,10876572,0.1319,2016-09-01,higherror
72331,11988540,-0.0131,2016-09-01,lowerror
72332,13900024,0.0247,2016-09-01,lowerror
72333,14139585,0.0247,2016-09-01,lowerror
72334,11974697,-0.1347,2016-09-01,higherror
72335,10744374,0.006,2016-09-01,lowerror
72336,12534688,-0.207,2016-09-01,higherror
72337,12622721,-0.0111,2016-09-01,lowerror
72338,11489255,0.0257,2016-09-01,lowerror
72339,12202365,0.0788,2016-09-01,higherror
72340,11958343,-0.2144,2016-09-01,higherror
72341,14630563,0.1178,2016-09-01,higherror
72342,14621649,0.0573,2016-09-01,lowerror
72343,10802119,0.0592,2016-09-01,lowerror
72344,12392244,0.0129,2016-09-01,lowerror
72345,11566326,0.3639,2016-09-01,higherror
72346,10933959,-0.0101,2016-09-01,lowerror
72347,12713194,0.045,2016-09-01,lowerror
72348,11051960,0.01,2016-09-01,lowerror
72349,11915552,0.1956,2016-09-01,higherror
72350,12873255,-0.0151,2016-09-01,lowerror
72351,12372038,0.0266,2016-09-01,lowerror
72352,11779323,0.0834,2016-09-01,higherror
72353,13001019,-0.0812,2016-09-01,higherror
72354,14611635,-0.0182,2016-09-01,lowerror
72355,14628933,-0.0243,2016-09-01,lowerror
72356,11102962,0.0139,2016-09-01,lowerror
72357,11596634,-0.046,2016-09-01,lowerror
72358,11420112,-0.0192,2016-09-01,lowerror
72359,14131772,0.0257,2016-09-01,lowerror
72360,14726678,-0.005,2016-09-01,lowerror
72361,10908350,0.0178,2016-09-01,lowerror
72362,11197340,0.0266,2016-09-01,lowerror
72363,13044707,-0.0845,2016-09-01,higherror
72364,12043425,0.004,2016-09-01,lowerror
72365,12052386,-0.0471,2016-09-01,lowerror
72366,17168585,0.0658,2016-09-01,lowerror
72367,11444377,-0.005,2016-09-01,lowerror
72368,17280240,-0.004,2016-09-01,lowerror
72369,12796246,-0.009000000000000001,2016-09-01,lowerror
72370,12101030,-0.002,2016-09-01,lowerror
72371,11133115,0.0178,2016-09-01,lowerror
72372,14603536,0.006,2016-09-01,lowerror
72373,14702640,-0.0651,2016-09-01,lowerror
72374,17157482,0.0392,2016-09-01,lowerror
72375,12869609,-0.0325,2016-09-01,lowerror
72376,12338283,-0.0523,2016-09-01,lowerror
72377,13007549,0.1266,2016-09-01,higherror
72378,11198547,-0.0131,2016-09-01,lowerror
72379,14652579,0.0257,2016-09-01,lowerror
72380,12166927,-0.0823,2016-09-01,higherror
72381,17242197,-0.008,2016-09-01,lowerror
72382,11566157,0.0109,2016-09-01,lowerror
72383,11681495,0.0286,2016-09-01,lowerror
72384,13945560,-0.1199,2016-09-01,higherror
72385,12466531,-0.0263,2016-09-01,lowerror
72386,10899024,-0.2144,2016-09-01,higherror
72387,11995384,-0.003,2016-09-01,lowerror
72388,12397223,0.0383,2016-09-01,lowerror
72389,11199273,-0.0346,2016-09-01,lowerror
72390,10804294,-0.0182,2016-09-01,lowerror
72391,10961709,0.1017,2016-09-01,higherror
72392,14690659,-0.009000000000000001,2016-09-01,lowerror
72393,13990984,-0.008,2016-09-01,lowerror
72394,11619887,-0.0523,2016-09-01,lowerror
72395,12445225,0.1266,2016-09-01,higherror
72396,12929979,0.0392,2016-09-01,lowerror
72397,12165648,0.0411,2016-09-01,lowerror
72398,14402538,0.0218,2016-09-01,lowerror
72399,12340444,-0.0899,2016-09-01,higherror
72400,11215316,0.0677,2016-09-01,lowerror
72401,11634045,0.0926,2016-09-01,higherror
72402,14477812,0.0344,2016-09-01,lowerror
72403,10753041,-0.0253,2016-09-01,lowerror
72404,12749643,0.0507,2016-09-01,lowerror
72405,12936150,-0.0202,2016-09-01,lowerror
72406,11241326,0.0853,2016-09-01,higherror
72407,12878987,0.002,2016-09-01,lowerror
72408,12836885,-0.0346,2016-09-01,lowerror
72409,14320808,0.0488,2016-09-01,lowerror
72410,12936116,0.0198,2016-09-01,lowerror
72411,11266579,-0.0202,2016-09-01,lowerror
72412,17150659,-0.005,2016-09-01,lowerror
72413,12717745,-0.008,2016-09-01,lowerror
72414,11998032,0.0971,2016-09-01,higherror
72415,11106087,0.1689,2016-09-01,higherror
72416,14712601,0.006999999999999999,2016-09-01,lowerror
72417,11023743,0.005,2016-09-01,lowerror
72418,11049361,-0.0823,2016-09-01,higherror
72419,11487828,0.0129,2016-09-01,lowerror
72420,17155014,0.0639,2016-09-01,lowerror
72421,11907675,-0.005,2016-09-01,lowerror
72422,12331553,-0.0704,2016-09-01,higherror
72423,12787672,-0.0408,2016-09-01,lowerror
72424,14179192,0.0129,2016-09-01,lowerror
72425,10859173,-0.0202,2016-09-01,lowerror
72426,10791453,-0.0151,2016-09-01,lowerror
72427,12834053,-0.006999999999999999,2016-09-01,lowerror
72428,12201849,0.0871,2016-09-01,higherror
72429,12197888,-0.6655,2016-09-01,higherror
72430,12581374,-0.006999999999999999,2016-09-01,lowerror
72431,11194875,0.0119,2016-09-01,lowerror
72432,12988314,0.0218,2016-09-01,lowerror
72433,11023148,-0.001,2016-09-01,lowerror
72434,12492597,0.0198,2016-09-01,lowerror
72435,17084832,-0.0954,2016-09-01,higherror
72436,12440639,0.0305,2016-09-01,lowerror
72437,17188736,0.0149,2016-09-01,lowerror
72438,12523857,-0.0513,2016-09-01,lowerror
72439,14485022,0.0178,2016-09-01,lowerror
72440,14149150,0.0139,2016-09-01,lowerror
72441,11259872,-0.1031,2016-09-01,higherror
72442,14622033,-0.0253,2016-09-01,lowerror
72443,11955902,-0.045,2016-09-01,lowerror
72444,17150547,-0.1199,2016-09-01,higherror
72445,11097210,-0.0587,2016-09-01,lowerror
72446,14726664,-0.078,2016-09-01,higherror
72447,11097477,0.0469,2016-09-01,lowerror
72448,12398713,0.0198,2016-09-01,lowerror
72449,11566788,0.001,2016-09-01,lowerror
72450,14038114,-0.0192,2016-09-01,lowerror
72451,12997618,0.01,2016-09-01,lowerror
72452,14644505,-0.0523,2016-09-01,lowerror
72453,14178185,-0.0131,2016-09-01,lowerror
72454,12679604,-0.009000000000000001,2016-09-01,lowerror
72455,14645591,0.1415,2016-09-01,higherror
72456,11693069,1.3630000000000002,2016-09-01,higherror
72457,14658412,0.004,2016-09-01,lowerror
72458,11265301,-0.0222,2016-09-01,lowerror
72459,11905304,0.2279,2016-09-01,higherror
72460,12421115,-0.1567,2016-09-01,higherror
72461,11008700,-0.0346,2016-09-01,lowerror
72462,12935303,0.0998,2016-09-01,higherror
72463,14742732,0.0286,2016-09-01,lowerror
72464,14174580,-0.0212,2016-09-01,lowerror
72465,17106811,-0.0502,2016-09-01,lowerror
72466,17200365,-0.002,2016-09-01,lowerror
72467,12086890,-0.0801,2016-09-01,higherror
72468,14479017,0.0119,2016-09-01,lowerror
72469,11042478,-0.0769,2016-09-01,higherror
72470,11707149,0.0276,2016-09-01,lowerror
72471,17098005,-0.0387,2016-09-01,lowerror
72472,10921009,0.0296,2016-09-01,lowerror
72473,10989524,-0.0845,2016-09-01,higherror
72474,10816810,0.1142,2016-09-01,higherror
72475,14154952,0.0344,2016-09-01,lowerror
72476,11944595,-0.1031,2016-09-01,higherror
72477,12508323,0.0344,2016-09-01,lowerror
72478,14135243,-0.0182,2016-09-01,lowerror
72479,12948504,-0.0545,2016-09-01,lowerror
72480,11343630,-0.0672,2016-09-01,lowerror
72481,12507554,0.006999999999999999,2016-09-01,lowerror
72482,12590292,-0.064,2016-09-01,lowerror
72483,11781481,0.0325,2016-09-01,lowerror
72484,17287933,-0.004,2016-09-01,lowerror
72485,17176396,-0.0171,2016-09-01,lowerror
72486,11304526,-0.005,2016-09-01,lowerror
72487,11437382,-0.0672,2016-09-01,lowerror
72488,10852030,-0.0212,2016-09-01,lowerror
72489,11475611,-0.0408,2016-09-01,lowerror
72490,11572450,0.0237,2016-09-01,lowerror
72491,11758321,0.001,2016-09-01,lowerror
72492,14681748,0.0159,2016-09-01,lowerror
72493,17152893,0.0411,2016-09-01,lowerror
72494,17135339,0.0218,2016-09-01,lowerror
72495,12590301,-0.1912,2016-09-01,higherror
72496,12760286,0.138,2016-09-01,higherror
72497,12103737,-0.0263,2016-09-01,lowerror
72498,13880934,-0.4416,2016-09-01,higherror
72499,11495313,-0.003,2016-09-01,lowerror
72500,11654886,0.0363,2016-09-01,lowerror
72501,17207429,0.3008,2016-09-01,higherror
72502,12737906,0.0695,2016-09-01,higherror
72503,17159140,-0.0471,2016-09-01,lowerror
72504,11542170,-0.004,2016-09-01,lowerror
72505,14222662,-0.0315,2016-09-01,lowerror
72506,14628758,-0.0921,2016-09-01,higherror
72507,10949632,0.0188,2016-09-01,lowerror
72508,12433973,-0.1347,2016-09-01,higherror
72509,11641501,0.1133,2016-09-01,higherror
72510,12513269,-0.0101,2016-09-01,lowerror
72511,14610380,0.008,2016-09-01,lowerror
72512,12214166,-0.2307,2016-09-01,higherror
72513,14720829,0.002,2016-09-01,lowerror
72514,10843199,0.001,2016-09-01,lowerror
72515,11607582,-0.0408,2016-09-01,lowerror
72516,11185633,0.0119,2016-09-01,lowerror
72517,11238291,-0.1244,2016-09-01,higherror
72518,14168541,0.0149,2016-09-01,lowerror
72519,10912460,0.0,2016-09-01,
72520,14098768,-0.0346,2016-09-01,lowerror
72521,11454919,-0.0182,2016-09-01,lowerror
72522,14182368,0.0363,2016-09-01,lowerror
72523,11116746,0.044000000000000004,2016-09-01,lowerror
72524,17228953,0.0,2016-09-01,
72525,12908011,0.0188,2016-09-01,lowerror
72526,12907910,0.0649,2016-09-01,lowerror
72527,11173113,0.0742,2016-09-01,higherror
72528,12698375,0.0373,2016-09-01,lowerror
72529,12042136,-0.0192,2016-09-01,lowerror
72530,14260278,-0.008,2016-09-01,lowerror
72531,10958401,0.006999999999999999,2016-09-01,lowerror
72532,11493909,-0.0736,2016-09-01,higherror
72533,11694359,-0.1779,2016-09-01,higherror
72534,12346648,-0.005,2016-09-01,lowerror
72535,11237183,-0.006,2016-09-01,lowerror
72536,12641486,-0.002,2016-09-01,lowerror
72537,11149616,-0.0182,2016-09-01,lowerror
72538,14373177,0.08800000000000001,2016-09-01,higherror
72539,11920232,0.0139,2016-09-01,lowerror
72540,11989882,-0.13699999999999998,2016-09-01,higherror
72541,10839452,0.0247,2016-09-01,lowerror
72542,14423558,0.006,2016-09-01,lowerror
